State,District,Date,Year,Month,Avg_rainfall,Agency_name
Gujarat,"Devbhumi Dwarka",2018-08-28,2018,08,1.297821347,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-08-31,2018,08,2.26716577,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-09-07,2018,09,1.705657589,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-09-14,2018,09,0.573052502,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-09-20,2018,09,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-09-21,2018,09,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-09-22,2018,09,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-09-23,2018,09,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-09-26,2018,09,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-10-06,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-10-09,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-10-19,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-10-21,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-10-22,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-10-24,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-10-29,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-11-05,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-11-07,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-11-11,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-11-12,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-11-15,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-11-17,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-11-26,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-11-27,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-12-08,2018,12,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-12-16,2018,12,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-12-15,2018,12,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-12-27,2018,12,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-12-25,2018,12,0,"NRSC VIC MODEL"
Gujarat,"Devbhumi Dwarka",2018-12-31,2018,12,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-07-24,2018,07,2.074590893,"NRSC VIC MODEL"
Gujarat,Dohad,2018-07-31,2018,07,0.049458544,"NRSC VIC MODEL"
Gujarat,Dohad,2018-08-03,2018,08,1.220276457,"NRSC VIC MODEL"
Gujarat,Dohad,2018-08-14,2018,08,1.109353581,"NRSC VIC MODEL"
Gujarat,Dohad,2018-09-04,2018,09,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-09-11,2018,09,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-09-10,2018,09,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-09-27,2018,09,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-09-26,2018,09,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-09-28,2018,09,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-10-06,2018,10,1.197630061,"NRSC VIC MODEL"
Gujarat,Dohad,2018-10-09,2018,10,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-10-16,2018,10,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-10-20,2018,10,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-10-18,2018,10,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-10-25,2018,10,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-10-30,2018,10,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-10-31,2018,10,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-11-01,2018,11,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-11-02,2018,11,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-10-23,2018,10,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-11-15,2018,11,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-11-16,2018,11,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-11-23,2018,11,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-11-28,2018,11,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-11-29,2018,11,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-12-03,2018,12,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-12-13,2018,12,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-12-26,2018,12,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-12-28,2018,12,0,"NRSC VIC MODEL"
Gujarat,Dohad,2018-09-23,2018,09,2.408007008,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-08-02,2018,08,0.009701139,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-08-04,2018,08,0.414696727,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-08-16,2018,08,7.76977664,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-08-18,2018,08,0.667141912,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-08-24,2018,08,16.61434512,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-08-27,2018,08,6.904758449,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-08-28,2018,08,2.249505407,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-09-01,2018,09,1.672476294,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-09-02,2018,09,0.695167423,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-09-05,2018,09,0,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-09-19,2018,09,0,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-10-08,2018,10,0.201163888,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-10-10,2018,10,0,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-10-17,2018,10,0,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-10-21,2018,10,0,"NRSC VIC MODEL"
Gujarat,Gandhinagar,2018-10-22,2018,10,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-07-26,2018,07,2.968270883,"NRSC VIC MODEL"
Gujarat,Anand,2018-07-29,2018,07,2.204634603,"NRSC VIC MODEL"
Gujarat,Anand,2018-07-31,2018,07,0.470847402,"NRSC VIC MODEL"
Gujarat,Anand,2018-07-30,2018,07,2.75732019,"NRSC VIC MODEL"
Gujarat,Anand,2018-08-02,2018,08,0.004015796,"NRSC VIC MODEL"
Gujarat,Anand,2018-08-06,2018,08,0.019415906,"NRSC VIC MODEL"
Gujarat,Anand,2018-08-20,2018,08,57.83465229,"NRSC VIC MODEL"
Gujarat,Anand,2018-08-25,2018,08,3.580026026,"NRSC VIC MODEL"
Gujarat,Anand,2018-08-27,2018,08,6.175518979,"NRSC VIC MODEL"
Gujarat,Anand,2018-09-04,2018,09,0.004006457,"NRSC VIC MODEL"
Gujarat,Anand,2018-09-05,2018,09,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-09-10,2018,09,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-09-18,2018,09,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-09-20,2018,09,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-09-23,2018,09,5.367139261,"NRSC VIC MODEL"
Gujarat,Anand,2018-09-25,2018,09,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-09-28,2018,09,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-10-06,2018,10,0.310944012,"NRSC VIC MODEL"
Gujarat,Anand,2018-10-12,2018,10,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-10-08,2018,10,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-10-18,2018,10,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-10-29,2018,10,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-11-01,2018,11,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-11-20,2018,11,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-11-30,2018,11,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-12-01,2018,12,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-12-02,2018,12,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-12-03,2018,12,0.600249421,"NRSC VIC MODEL"
Gujarat,Anand,2018-12-13,2018,12,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-12-22,2018,12,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-12-24,2018,12,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-12-27,2018,12,0,"NRSC VIC MODEL"
Gujarat,Anand,2018-12-28,2018,12,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-08-20,2018,08,28.21866658,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-09-23,2018,09,34.04546398,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-09-30,2018,09,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-10-01,2018,10,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-10-13,2018,10,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-10-18,2018,10,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-11-16,2018,11,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-12-08,2018,12,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-12-11,2018,12,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-12-20,2018,12,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-07-24,2018,07,2.209238745,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-08-02,2018,08,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-08-05,2018,08,0.00202862,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-08-12,2018,08,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-08-28,2018,08,4.00677539,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-09-03,2018,09,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-09-09,2018,09,0.073039288,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-09-10,2018,09,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-09-11,2018,09,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-09-14,2018,09,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-09-17,2018,09,0.005816574,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-09-22,2018,09,43.44187818,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-10-11,2018,10,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-10-15,2018,10,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-10-16,2018,10,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-10-23,2018,10,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-11-08,2018,11,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-11-12,2018,11,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-11-20,2018,11,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-11-30,2018,11,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-12-23,2018,12,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-12-24,2018,12,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-12-27,2018,12,0,"NRSC VIC MODEL"
Gujarat,Arvalli,2018-07-31,2018,07,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-07-26,2018,07,0.019614761,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-07-27,2018,07,0.084756138,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-08-03,2018,08,0.172589,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-08-05,2018,08,0.002632714,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-08-11,2018,08,2.914189287,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-08-14,2018,08,0.136073158,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-08-17,2018,08,32.07677037,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-08-18,2018,08,2.083573384,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-08-26,2018,08,0.793645604,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-08-30,2018,08,0.010645774,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-09-01,2018,09,0.788032805,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-09-04,2018,09,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-09-13,2018,09,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-09-17,2018,09,0.087618692,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-09-19,2018,09,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-09-18,2018,09,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-09-20,2018,09,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-09-24,2018,09,0.651682794,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-10-01,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-10-13,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-10-16,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-10-18,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-11-05,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-11-07,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-11-16,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-11-14,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-11-23,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-11-27,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-12-04,2018,12,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-12-10,2018,12,0,"NRSC VIC MODEL"
Gujarat,"Banas Kantha",2018-12-30,2018,12,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-07-25,2018,07,2.050453364,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-08-01,2018,08,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-07-30,2018,07,0.669289411,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-08-02,2018,08,0.381211942,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-08-04,2018,08,1.660416798,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-08-10,2018,08,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-08-18,2018,08,0.003807333,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-09-10,2018,09,0.031458899,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-09-16,2018,09,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-09-25,2018,09,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-09-28,2018,09,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-10-05,2018,10,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-10-13,2018,10,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-10-08,2018,10,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-10-25,2018,10,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-10-30,2018,10,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-11-01,2018,11,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-11-12,2018,11,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-11-14,2018,11,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-11-27,2018,11,1.116032658,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-11-30,2018,11,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-12-06,2018,12,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-12-11,2018,12,0,"NRSC VIC MODEL"
Gujarat,Bharuch,2018-12-29,2018,12,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-07-31,2018,07,0.206020193,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-08-03,2018,08,0.691482558,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-08-14,2018,08,0.02005974,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-08-26,2018,08,0.70285668,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-09-02,2018,09,4.133093099,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-09-17,2018,09,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-10-03,2018,10,0.212799719,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-10-05,2018,10,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-10-07,2018,10,0.003604094,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-10-21,2018,10,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-10-23,2018,10,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-11-01,2018,11,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-11-07,2018,11,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-11-11,2018,11,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-11-23,2018,11,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-11-25,2018,11,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-11-28,2018,11,0.035662223,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-12-03,2018,12,0.598387883,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-12-05,2018,12,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-12-08,2018,12,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-12-09,2018,12,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-12-17,2018,12,0,"NRSC VIC MODEL"
Gujarat,Bhavnagar,2018-12-22,2018,12,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-07-24,2018,07,0.239058383,"NRSC VIC MODEL"
Gujarat,Botad,2018-07-29,2018,07,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-08-05,2018,08,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-08-16,2018,08,1.977466897,"NRSC VIC MODEL"
Gujarat,Botad,2018-08-18,2018,08,0.485638456,"NRSC VIC MODEL"
Gujarat,Botad,2018-09-07,2018,09,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-09-14,2018,09,0.807089853,"NRSC VIC MODEL"
Gujarat,Botad,2018-09-13,2018,09,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-09-15,2018,09,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-09-18,2018,09,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-09-21,2018,09,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-09-22,2018,09,3.174106499,"NRSC VIC MODEL"
Gujarat,Botad,2018-09-29,2018,09,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-10-12,2018,10,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-10-16,2018,10,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-10-17,2018,10,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-10-18,2018,10,0,"NRSC VIC MODEL"
Gujarat,Botad,2018-10-27,2018,10,0,"NRSC VIC MODEL"
Gujarat,"Panch Mahals",2018-11-28,2018,11,0,"NRSC VIC MODEL"
Gujarat,"Panch Mahals",2018-12-01,2018,12,0,"NRSC VIC MODEL"
Gujarat,"Panch Mahals",2018-12-02,2018,12,0,"NRSC VIC MODEL"
Gujarat,"Panch Mahals",2018-12-04,2018,12,0,"NRSC VIC MODEL"
Gujarat,"Panch Mahals",2018-12-24,2018,12,0,"NRSC VIC MODEL"
Gujarat,"Panch Mahals",2018-12-25,2018,12,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-07-25,2018,07,0.142498282,"NRSC VIC MODEL"
Gujarat,Patan,2018-07-26,2018,07,0.006571215,"NRSC VIC MODEL"
Gujarat,Patan,2018-07-29,2018,07,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-08-08,2018,08,2.371174333,"NRSC VIC MODEL"
Gujarat,Patan,2018-08-16,2018,08,4.5526274,"NRSC VIC MODEL"
Gujarat,Patan,2018-08-25,2018,08,0.26693182,"NRSC VIC MODEL"
Gujarat,Patan,2018-08-23,2018,08,0.544303433,"NRSC VIC MODEL"
Gujarat,Patan,2018-08-27,2018,08,1.535200676,"NRSC VIC MODEL"
Gujarat,Patan,2018-09-02,2018,09,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-09-03,2018,09,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-09-05,2018,09,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-09-16,2018,09,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-09-19,2018,09,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-10-02,2018,10,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-10-08,2018,10,0.043256839,"NRSC VIC MODEL"
Gujarat,Patan,2018-10-10,2018,10,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-10-11,2018,10,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-10-20,2018,10,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-10-26,2018,10,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-11-02,2018,11,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-11-03,2018,11,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-11-19,2018,11,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-11-16,2018,11,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-11-17,2018,11,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-11-22,2018,11,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-11-23,2018,11,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-11-24,2018,11,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-11-26,2018,11,0.004097862,"NRSC VIC MODEL"
Gujarat,Patan,2018-11-28,2018,11,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-12-17,2018,12,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-12-21,2018,12,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-12-25,2018,12,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-12-23,2018,12,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-12-28,2018,12,0,"NRSC VIC MODEL"
Gujarat,Patan,2018-12-31,2018,12,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-07-25,2018,07,2.518322521,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-07-31,2018,07,3.187005219,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-08-01,2018,08,2.304086772,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-08-04,2018,08,3.014954888,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-08-07,2018,08,3.322117074,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-08-09,2018,08,2.284592838,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-08-10,2018,08,1.323834456,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-08-14,2018,08,2.875941776,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-08-15,2018,08,2.494692761,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-08-24,2018,08,6.099836087,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-08-23,2018,08,9.739300589,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-08-31,2018,08,3.374993909,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-09-03,2018,09,2.180382387,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-09-06,2018,09,2.624829281,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-09-09,2018,09,0.61839847,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-10-10,2018,10,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-10-21,2018,10,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-10-27,2018,10,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-10-30,2018,10,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-11-07,2018,11,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-11-15,2018,11,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-11-19,2018,11,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-11-25,2018,11,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-11-27,2018,11,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-12-01,2018,12,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-12-07,2018,12,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-12-13,2018,12,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-12-14,2018,12,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-12-21,2018,12,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-12-24,2018,12,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-12-25,2018,12,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-12-26,2018,12,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-12-30,2018,12,0,"NRSC VIC MODEL"
Gujarat,Porbandar,2018-12-31,2018,12,0,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-07-25,2018,07,0.828321711,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-08-15,2018,08,0.067091003,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-08-18,2018,08,7.010320398,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-08-25,2018,08,3.5067361,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-08-23,2018,08,4.189301853,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-08-27,2018,08,2.512758967,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-08-31,2018,08,5.194592764,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-09-12,2018,09,0.011150242,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-09-15,2018,09,0.011893591,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-09-17,2018,09,3.843008801,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-10-03,2018,10,0,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-10-04,2018,10,0.014435846,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-10-07,2018,10,0,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-10-11,2018,10,0,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-10-14,2018,10,0,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-10-16,2018,10,0,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-10-20,2018,10,0,"NRSC VIC MODEL"
Gujarat,Rajkot,2018-11-07,2018,11,0,"NRSC VIC MODEL"
